# Sources: GUM, OntoNotes
the Qin kingdom	1
foreign capital shares	1
court protection	1
any single impeachment article	1
a negotiating track	1
Concord Camera Corp.	1
insurance protection	1
the Customs	1
gay rights	1
Excellent piano lessons	1
costume jewelry	1
King Ethbaal	1
Charles Dickens	1
industry restructuring	1
Serbian security forces	1
-LRB- Mon Jan 8 23:01:53 2007 -RRB-	1
drug grants	1
National Energy Board	1
The Jack Bauer	1
Gia - khy	1
the telecoms industry	1
whistle blower	1
Sharps Pixley Ltd.	1
1.5 times the national fiscal revenue	1
the moderate Mr. Cohen	1
pay - television	1
Douglas Segar	1
a Freeport , Ill. , maker	1
Finance Ministers	1
a Gentile world leader	1
go launcher	1
management - pilot	1
a Trojan Horse	1
dart throwers	1
Linda Douglass	1
cogeneration - plant	1
a joint world dictatorship	1
a luxury condo	1
income level	1
the real Chen	1
considerable fund selling	1
last Oct. 13	1
the record companies	1
the baby son	1
Skokie , Ill. ,	1
Petroleos de Venezuela S.A	1
Sperry Corp.	1
many tax collectors	1
Iraq terror group	1
future product development	1
The opening page	1
DES defendants	1
the travel company	1
the Japanese Universe Development Undertaking Group	1
the Wild , Wild West	1
virtually every auto maker	1
a brain hormone	1
Goldman Sachs International Corp	1
a black gauze cap	1
Executive Producers	1
the Israeli peasant farmer	1
more gaming properties	1
the current spot price	1
this tax collector	1
NASCAR apparel	1
Mullah Usmani	1
a quick throwing gesture	1
Nov. 13th	1
the obvious tourist spots	1
US chemical plants	1
microbe hunters	1
US diplomats	1
The Global Environment	1
missile systems	1
Toronto time	1
railway operations	1
Biondi - Santi Brunello Riserva	1
Friendship Boulevard	1
sell lists	1
all the art works	1
Grandma Ruth	1
self sufficiency	1
a `` detoxification '' period	1
Area Christians	1
Akhzam Zanim	1
missile defence	1
that news conference	1
a gas station	1
trolley cars	1
commercial subject matter	1
the truck sector	1
the hurricane disaster areas	1
OPEC oil producers	1
the equity part	1
chew - toy	1
a run - off	1
the loading dock	1
carbde tooling	1
lawyer Stephen Glazier	1
more telephone services	1
career - suitability	1
the Public Tribunal	1
the same spreadsheet format	1
other flowers shops	1
a black leather skirt	1
a jar bottom	1
headhunting expeditions	1
the bond offering	1
cheap political point - scoring	1
October 16 , 1989	1
Major European auction houses	1
Jiang Shaoqing	1
Marlboro country	1
Yale history professor	1
the information service	1
palladium metal	1
the Peasants	1
Dr. Michael DeBakey	1
smooth transportation connections	1
Taiwanese Literature	1
WORLD ODDITIES	1
capital - goods	1
the market consensus	1
Japanese officials	1
numerous telephone calls	1
windshield washer	1
Canadian Express Ltd.	1
the desk clerk	1
the ENA work	1
region coding	1
reporter Jianmin Li	1
peace keeping	1
Infrastructure Investment	1
Federal Communications Commission	1
Chris Picksly	1
the beauty industry	1
President Ali Abdul Salay	1
the television age	1
the Hubble Space Telescope	1
basic health facilities	1
some client conflicts	1
Overseas Discussion Area	1
The Fourth Rail	1
some local government officials	1
the HIAA	1
Gene Coan	1
Barbara Mikulski	1
the sex capital	1
Brian J. Fabbri	1
Phil Donahue	1
the draft Development Agreement	1
toxic mercury vapors	1
missile test equipment	1
U.S. fur sales	1
Tree swallows	1
the organized road robbers	1
safety advocates	1
Fulbright Scholars	1
Guangshui City	1
several support staffers	1
some Temple police	1
Kidder officials	1
collision time	1
engine fuel	1
Nanjing - Xuzhou	1
the Party organization	1
Blender , 3DSMAX , Maya , Lightwave	1
Governmental Affairs	1
card - member	1
a small support boat	1
Consolidated Rail Corp.	1
Rhone - Poulenc S.A.	1
vaccine adverse events	1
Sen. John Rockefeller	1
curative medicine microorganism infections	1
hub gears	1
church - state	1
potting soil	1
day labor	1
these native Parisians	1
International Data Corp.	1
Flower - drum	1
Joe -	1
any U.S. carrier	1
the world famous mountain	1
The Chicago Conspiracy Trial	1
Coach purses	1
Walter K. Weisel	1
theology professor	1
the White Terror	1
a Cabinet post	1
Louis , Boston	1
Kenting National Park	1
Chiou I - jen	1
Louise ,	1
a healthy Revco	1
breyer horse	1
Robinson - Patman	1
Italian U. Kegie	1
the Park Service	1
The new financing structure	1
Col. Gaddafi	1
a lower training rate	1
Ba rule	1
the Federal Home Loan Bank Board	1
these chief executives	1
One Board member	1
active index arbitrage	1
US software stocks	1
the Aiatola	1
southeastern Arkansas	1
discount - coupon	1
National Central University	1
DNA chips	1
the Ecuadorian Islands	1
a death watch	1
Bernie Evers	1
G&G Automotive	1
the metal balls	1
Greater Manchester	1
Pop merchandise	1
known target sequences	1
ordnance devices	1
chemical fertilizer	1
the SABC	1
Spiegel Inc.	1
a juvenile detention facility	1
the quilt store	1
output data	1
eCommerce B2B	1
the failed engine disk	1
this election dispute	1
Chairman Lloyd Bentsen	1
the 101st Airborne Division	1
TV rights	1
The interim Governing Council	1
Playboy ?	1
Judge James Marin	1
treaty ratification	1
the YMCA	1
Dear list members	1
the %uh West Bank	1
the Confederation Congress	1
the drafting process	1
the Swedish Royal Academy	1
greenhouse - gas	1
Grace periods	1
Stuart Lane Russel	1
Mr. Voss	1
the word `` sin ''	1
Some U.S. troops	1
L.F. Rothschild	1
the mail service	1
Anthony Shadid	1
Joseph Daly	1
more than 6 billion US dollars	1
a current extermination campaign	1
no I/S items	1
the second Iraqi War	1
especially the Congress	1
the waiting list	1
Selsun Blue .	1
a U.S. patrol	1
the supervision model	1
the Western media reports	1
currencny analysts	1
one Nicholas Burns	1
Mr. Mohammed Al - Dini	1
the Phalange Party	1
the Rome Philharmonic Orchestra	1
market tremors	1
The Aramean soldiers	1
the Hubble space telescope	1
" carpet bombing "	1
graduate students	1
Sandy Gant	1
'' Caddy Shack	1
a penalty clause	1
land - ownership	1
product prices	1
Elizabeth Weir	1
this uh uh security force	1
leather cleaner	1
Richmond , Va.	1
the prestige colleges	1
conference papers	1
the World Energy Institute	1
the cam box	1
affluent school systems	1
More than %pw two hundred enemy soldiers	1
The British Petroleum Co. PLC	1
Geneva convention	1
The TFB	1
New Millennium Air Company	1
Russian state television	1
a tourist centre	1
A state appellate court	1
AEG AG	1
Duchampian hip - hop	1
baseball history	1
Solomon Islands	1
Campbell County	1
Resolution Funding	1
that hiking group	1
six Campaneris cards	1
Colonel Taufiq Tarawi	1
a better investment environment	1
the Houses	1
the yuppy crowd	1
ground cover plants	1
the austerity program	1
Carmine Grigoli	1
color coordination	1
Fair City	1
U.S. publishing trade groups	1
a Book	1
these oxygen atoms	1
the Deloitte firm	1
a Louisville , Ky. , restaurant franchisor	1
the Chalabi associate	1
L.H. Blum	1
Pied Piper	1
onshore call center	1
MARCH 6TH	1
some production capacity	1
the Holland Co-operation Bank	1
two Indiana counties	1
a ' Judy ' supporter	1
river erosion	1
the witness stand	1
business - venture	1
The Odeon	1
such a big inferiority complex	1
Gas Industry	1
table tennis	1
the `` Achille Lauro ''	1
Guangqian Dai	1
Jonathan Day	1
a former CIA employee	1
the student uprising	1
oil place	1
P.K. Chiang	1
only one Taiwanese business person	1
Tax reform	1
The water changes	1
school superintendents	1
State monopolies	1
Senator William Cohen	1
Xinjiang cotton	1
Figgie Properties	1
some right - wing groups	1
conference call	1
the heads up	1
the management company	1
the Nato air strikes	1
a poet - showman	1
northern Ohio	1
Hispanoil -LRB- Sumatra -RRB- Production Ltd.	1
a must see / hear	1
the SMS	1
software code	1
the Dow stock	1
Three other major U.S. banks	1
bourgeois law	1
Palestinian stone throwers	1
the building owner	1
Wolf reintroduction	1
birdwatching zones	1
the light fixture	1
the FBI charges	1
The investment choices	1
the Task Force	1
Judge Louis L. Stanton	1
a Vickers spokesman	1
the salvage effort	1
Ken Allen	1
one uterine horn	1
slurry walls	1
May twentieth	1
Doug Alligood	1
a must - win	1
a sometimes - tawdry art form	1
any service biz	1
EI Indonesia Operations LLC	1
the nearly naked girls / women	1
the crisis unfolding	1
Eric G. Monchecourt	1
more animal species	1
Top international auto shows .	1
Eric Salees	1
Sandinista troops	1
Mutual Life Insurance Co.	1
Western Gas Resources Inc.	1
Higgenbotham 39	1
stone tablets	1
a field investigation	1
office automation	1
a television special	1
the Arak reactor	1
public art commissions	1
Davis spokesman	1
Journalism major	1
a mountain area	1
Isetan Co.	1
different body work	1
tree planting	1
the June offering	1
winter sowing	1
Mr. Shaw	1
intermediate French	1
Spencer Barasch	1
a conservation easement	1
mass - murderer	1
fuel mileage	1
Herbert Freudenberger	1
the online store	1
mister Alexi	1
U.S. default	1
the gas companies	1
the Internet craze	1
a Giant rally	1
physician - reimbursement	1
potential new ad strategies	1
democracy activists	1
a short attention span	1
Asad Ansari	1
the dollar system	1
a stunt pilot	1
the beater bar	1
the village enterprise	1
Elf Aquitaine	1
medical diagnoses purposes	1
February 1986	1
tooth implants	1
Charles I. Clough	1
Justice John Harlan	1
Walter Castle	1
Ahmed Alhaznawi	1
The Cold	1
Triangle Industries Inc.	1
Walnut Crest	1
rocket attacks	1
nice friendly local bagel place	1
Some Israelites	1
other high level administration sources	1
Lai Cheng - i	1
National Youth	1
the 1972 ABM treaty	1
TCI President	1
market operations	1
ANACOMP INC.	1
`` Earthquake Tips ''	1
an adult body	1
projects director	1
The Northwest University	1
the television market	1
a world record	1
Peter Lund	1
holiday - season	1
the Macau government	1
the New Crowd	1
Beth Burnham Mace	1
Democratic Sens.	1
American Pioneer Savings Bank	1
a Michigan library	1
David Webb	1
an oil slick	1
colum - bariums	1
Investment options	1
Chung Pei - chen	1
the past several years	1
The 1989 Series	1
Cheryl Heller	1
Jorge Castaneda	1
business negotiations	1
mid-October sales	1
rights fees	1
some Major land forms	1
Robert Moses	1
the Phils	1
the Tamalin archeological site	1
another moon mission	1
Clifford Parker	1
the first portable data terminal	1
Farmers Home Administration -LRB- FmHA -RRB-	1
Rapid City	1
Effective Compassion	1
domestic car sales	1
setoff language	1
over 85 movie projects	1
John S. Wadsworth	1
Super 301	1
Robert P. Tassinari	1
staple insects	1
the Alabama Air National Guard	1
May 2nd	1
the Empire	1
The intrepid Ed Wong	1
consumer expenditure	1
a London brokerage firm	1
Skin Color	1
bomb shells	1
Trendy magazine advertisements	1
PECO Energy	1
Vitamin C	1
Michelia compressa	1
The Ukrainian A. Medvedev	1
ITEL CORP.	1
the Jinan Military Area Command	1
the media industry	1
the mailroom staff	1
Slippery Rock	1
Rob ,	1
Warrior Oil Co	1
a porous pottery body	1
Hsinchu mayor	1
The U.S. Bureau	1
a CIA version	1
Ambassador Barbara Bodine	1
Special Economic Region	1
Steven F. Kaplan	1
FDA officials	1
low test scores	1
the Federal High Court	1
West German Environment Minister	1
the total Chinese export value	1
Yugoslav opposition leaders	1
a state buy - back	1
security sources	1
root beer	1
values issues	1
a competing hamburger chain	1
Oleg A. Grinevsky	1
the root server	1
the Garcia trial	1
Hasbro Industries	1
Alan J. Stearn	1
the Baltimore firm	1
test results	1
many tourist hotels	1
a lower interest rate	1
Ad - Unit	1
John P. Miller	1
north east	1
not even Goldman	1
Sierra Chemical Co.	1
the credit enhancements	1
member shareholding	1
the Kirghizian news media	1
Government Insurance Office	1
Peter Cawdron	1
naming conventions	1
Dae Woong Chemical Co.	1
Nursing Care	1
a gambling problem	1
David Hubel	1
British takeover rules	1
urban integrated support reform	1
namely the Zionists	1
a new Reinforced Motorized Rifle Brigade	1
Danny Wall	1
Jennifer Hillegonds	1
study results	1
growth momentum	1
soil stability	1
unburned hydrocarbon emissions	1
highway - relief	1
song lyricist	1
Shi Kefa	1
loud pronunciation practice	1
a Chicago photographer	1
anti-recession housing measures	1
the entitlement programs	1
such an informal get - together	1
Gulf States Utilities Co.	1
brother -LRB- al - Fahlawi -RRB-	1
U.S. encouragement	1
Telerate Inc.	1
Flute player	1
11.711 billion US dollars	1
the Mercury Tracers	1
the engine block	1
the airport authority	1
Yaohan Departmentstore Co.	1
the peacekeeping troops	1
Many Chinese wealth charms	1
a market test	1
Tom Hall	1
Jalal Talabani	1
Jan. 1988	1
professor emeritus	1
the Daqing Oil Field	1
Lightning flashes	1
Top notch eats !	1
sample leave policies	1
internal party disputes	1
an expert builder	1
Feng Huei	1
net interest margin	1
sales director	1
the Shihmen Reservoir	1
the self - adjusters	1
Historian John Stow	1
This enterprising shop owner	1
Ciba - Geigy AG	1
consultant Hewitt Associates	1
Independent Petroleum Association	1
the hospital charge	1
a strong combat fortress	1
these two bronze columns	1
airline travel	1
those paper - goods	1
a definite " China orientation	1
US Constitution	1
State Chambers	1
company money	1
the Han people	1
New weapons systems	1
investment information	1
the various forestry districts	1
Douglas Madison	1
Crewman Sean Powell	1
Patty Hearst	1
the index number	1
Ichiro Wakui	1
the windshield wiper	1
credit / billing	1
The necessary report functionality	1
market - making	1
Hind sight	1
newspaper employee	1
Swiss companies	1
the three discovery wells	1
Speaker Newt Gingrich	1
Algiers Point	1
U.S. military commanders	1
potential military intervention	1
David Evans	1
Taiwan alumni	1
the Irish flag carrier	1
Weight Loss	1
US coins	1
the Romance languages	1
Mt. Horeb	1
seal - carving	1
Karen London	1
Wisteria Lodge	1
the village women	1
the Unix system	1
a Bob Gates	1
an electronics magazine	1
January 26	1
week - old	1
January 25	1
the merit pie	1
C News	1
UAW local	1
the MAI Corp.	1
Mitch Kapor	1
Nicaraguan strongman Daniel Ortega	1
the Eight Route Army	1
Yasser Abu Helal	1
circularisation replies	1
nearly as much litterbox scooping	1
8.5 billion US dollars	1
the Earl	1
This bronze altar	1
most Israelis	1
Federal child care	1
Mr. Fingers	1
Dateline NBC	1
a Revco reorganization	1
community renewal	1
government forces	1
a holding round	1
the business group	1
guidance transmitters	1
The ABA	1
" 8/15 "	1
reliable safety guarantees	1
Teikoku Data Bank Ltd.	1
November 14	1
the Bush side	1
Ernest Hemingway	1
Stephen Preston	1
a lowland gorilla	1
section rehearsals	1
barn brack	1
the mutinous Fed member	1
That particular A	1
a selling panic	1
the Quartet Committee	1
world - commerce	1
microcomputer - systems	1
funeral arrangements	1
Yankee Cos.	1
a UN observer force	1
Prince Philip	1
John Cochran	1
the Palmer House	1
The sports lineup	1
an Operating System	1
a defunct investment bank	1
shrimp shells	1
Beijing officials	1
debt - ridden Bond Corp.	1
a new , realistic U.S. policy	1
Kao Wen - lai	1
Factory shipments	1
online shopping	1
the landscape architects	1
West LA	1
bond yields	1
Murray Robinson	1
impoverished wealth growth	1
sports cards	1
repair work	1
the ABA	1
magazine articles	1
Wellcome PLC	1
Ahmed Mohammed Hamid Ali	1
Lorex Pharmaceuticals	1
blockade trenches	1
Big Bad Wolf	1
Dr. Dorn	1
endless hiding places	1
Most energy futures	1
Constance ,	1
the giant marketing company	1
concrete blocks	1
slave women	1
two paper clips	1
Communication bridge	1
Nuveen California Performance Plus Municipal Fund Inc.	1
IBM trial lawyers	1
Tad Inada	1
regional talent information networks	1
Rick Lynch	1
Rally , rally , rally	1
a special NYE menu	1
a couple feet	1
the most incredible animal viewing	1
three Peabodies	1
a month - long lobbying campaign	1
this whole motor suction part	1
a Catalan town councilman	1
the beeper bill	1
Mr. King	1
foreign stock markets	1
the American	1
Donald E. Kirkendall	1
Moon / Mars	1
Debra Messing	1
AIR FORCE	1
Paul P. Aniskovich Jr.	1
Silent Spinner	1
Zengtou City	1
Boris ` Bo ' Regaard	1
US occupation forces	1
Yale law school	1
a Wednesday conference	1
yet another Marlowe book	1
CRA Ltd.	1
the deadly anthrax attacks	1
a violent sex offender	1
reconciliation talks	1
visa - free entry	1
this Urumchi Negotiation Meeting	1
The National Statistical Bureau	1
Christian Identity	1
Lompoc Federal Prison	1
Larry Bowa	1
Ben - Ami	1
the Fossett bailout	1
Missouri Supreme Court	1
the insurance exchanges	1
such chemical sprays	1
a major professional sports franchise	1
the 1989 fall total	1
Iowa Cos.	1
the Chicago futures exchanges	1
Writer Vojislav Jonetic	1
stock markets	1
Marcus W. Brauchli	1
Stamford officials	1
the selling flood	1
author William Buckley	1
Policy Research	1
Ten shirt - sleeved ringers	1
display cases	1
college athletes	1
road builders	1
the Worldwatch Institute	1
the government crackdown	1
Bonded Area	1
two RHR service water pumps	1
Tim Congdon	1
all the Serbs	1
Yunfa Zhu	1
Jorge Ramos	1
a pacman frog	1
a cabinet secretary	1
Wis .	1
lucrative TV contracts	1
the Qin state	1
the draft letter	1
ISO New England Inc.One	1
many small U.S. companies	1
an investment total	1
state department	1
the resistance weapons	1
all the hiding places	1
the chief executive	1
the bull market	1
community - development	1
new derivative securities offerings	1
this father figure	1
stone inscriptions	1
this review process	1
position signoff	1
the information disclosure , er , system	1
Tokyu executives	1
the other infrastructure costs	1
emergency responses	1
Saudi oil minister	1
Municipal Code Corp .	1
Social Democrats	1
business ties	1
Becker County	1
even Europeans	1
primary property insurance	1
Andrew Deak	1
' diffraction ' spikes	1
former Senator	1
a reference objective	1
film - makers	1
Joint Production	1
Mr. DaPuzzo	1
the congress	1
Ibrahim Savant	1
the Real Thing	1
13 case studies	1
the capitalgains debate	1
Comfort Zone	1
the missile attacks	1
a security council	1
a jvc mini hifi system	1
August first	1
direct technology flow	1
risk investment	1
the Chinese Research Institute	1
Preseason Game A	1
April 1972	1
the greedy banana - eaters	1
Stephen Waterhouse	1
The ninth Taipei International Book Exhibition	1
A deeper market plunge	1
Carlo De Blazia	1
surgeon general	1
Vietnamese boat people	1
The main UN forum	1
an American securities firm	1
the China Textile In - stitute	1
homeequity loans	1
Tianjin , Beijing , Hebei	1
sudden capital inflows	1
the system p&l	1
passport number	1
a year break	1
US Aggression	1
US Facilities Corp.	1
secured equipment certificates	1
the Oil Minister	1
Tim Hugo	1
the Hereafter	1
some freight lines	1
The Dunes	1
Gov. James Thompson	1
the percentage increase	1
the building site	1
Miramar ?	1
Richmond , Va	1
Money managers	1
the fatal school shooting	1
history , sociology , finance	1
an emergency consultative meeting	1
B - shares	1
First Minister	1
Richard B. Fisher	1
Kyowa Hakko	1
Ryszard ski	1
Floor Dry	1
a NVQ equine course	1
South Korean consumer prices	1
Li Yingzhen	1
Kirk Horse Insurance Inc.	1
Ann Hanson	1
the BPCA plan	1
the Papers	1
Jan 23	1
Jan 22	1
the God shit	1
the most popular comedy genres	1
The Federal Trade Commission	1
Leon J. Level	1
X-Files type	1
That Ray Kelly	1
Cao Xueqin	1
quota - cheaters	1
Huangxing Road	1
British Satellite Broadcasting Ltd.	1
Betwons International Industrial Company	1
biomedical engineering technologies	1
Saint - Michel	1
Ford vehicles	1
the Wasatch Range	1
the down button	1
John B. Werner	1
pointer values	1
the Sacramento situation	1
The typical Glass audience	1
a fishing village	1
the Marvel Universe	1
a large spending program	1
Neal Litvack	1
A US poll	1
street - level	1
candy bar	1
Clarence Thomas	1
the railroad station	1
any suspicious bidding pattern	1
The US State Department	1
Charles Lane	1
a U.T. game	1
collateral polices	1
a railway station	1
walking shoes	1
Mr. Blinder	1
Sheikh Khalifa Bin Zayed Al Nahyan	1
King Adonijah	1
a brush stroke	1
the Guangzhou chapter	1
director Thomas O'Rourke	1
toll income	1
the affected government entities	1
the Mexican Revolution	1
the US staff	1
unequal trading rules	1
the top counter terrorism official	1
a Sacramento chain	1
a small printing business	1
one depositary preference share	1
Mr. Newsom	1
this war policy	1
-LRB- Chunjih -RRB-	1
the contact numbers	1
Temple Mount	1
dollar - mark	1
hepatitis B	1
hepatitis C	1
1775 Eye Street , NW	1
Teddy Roosevelt	1
the mail order	1
Thirty days	1
the public security forces	1
bond ratings	1
Traffic Radio Station	1
trade figures	1
Khader Habib	1
Andrew Castle .	1
the two suicide bombers	1
even winter gloves	1
Commercial National Bank	1
the rowing machine	1
unlimited feed pellets	1
observer status	1
Subaru cars	1
Helga Kern	1
the world central banks	1
the same high turnover rate	1
state Attorney General	1
a republican	1
a popularity contest	1
On - Broadway Photography	1
the prison story	1
a `` Texas Declaration	1
tumor analysis	1
tax benefits	1
cleanup hitter	1
land mines	1
U.S. intelligence officials	1
The compromise bill	1
-LRB- Trimeresurus stejnegeri -RRB-	1
the terrorist operations	1
the electric cable car	1
weapons technology	1
a King Kong type	1
the French National Congress	1
Ben Stein	1
earlier U.S. innovations	1
the Philips company	1
Xingyang Carpet	1
Patrick Alan Watts	1
artist Wang Cheng - liang	1
The Maidenform name	1
the Taliban insurgency	1
the famous modernist dictum	1
the Iran arms sales	1
THIS MOVING COMPANY	1
ROC President	1
Luoshi pond shrimp	1
the Age	1
rival liquor companies	1
the anchor chair	1
Field offices	1
the Manville name	1
the macro ' property '	1
David Baltimore	1
proxy fights	1
Both Cherub angels	1
The TCI investment	1
TRADING VOLUME	1
a few life theories	1
import commodities	1
a wonderful sightseeing destination	1
intelligence service	1
Mailiao Township	1
Robert D. Kilpatrick	1
any family members	1
art - nouveau	1
Linpien - Chiatung	1
the 75 million " baby boomers "	1
Argentina people	1
KMT representatives	1
the pre-bankruptcy Eastern	1
the floor exercise	1
the British TV company	1
guest speakers	1
eight family members	1
the handover ceremony	1
Jane Hinkle	1
the first display panels	1
the Russian Baltic Fleet	1
probably a Happy Meal	1
the Adha holy days	1
a new Volvo	1
quota systems	1
the Party headquarters	1
Corespondent Nick Semion	1
Academic Health Centers	1
Joran Van Sloot	1
Italian High Renaissance	1
a hitch hiker	1
massive damage claims	1
employee commitment	1
former executive vice president	1
Michael Bronner	1
abortion funding	1
the `` natural circuit breaker ''	1
Flint , Mich. ,	1
a sprinkler system	1
Nguyen Van Linh	1
Kathie Huff	1
Microsoft Watch	1
such a specialty court	1
a capital boost	1
A federation official	1
an accountability session	1
advertising work	1
the BFH	1
Nissho Iwai	1
the Ubuntu dev cycle	1
Israeli defense officials	1
such hare - brained schemes	1
good action shots	1
September 8th	1
the electricity supply	1
Paulo Salim Maluf	1
high technology firms	1
41.85 million US dollars	1
CIA operative	1
Ambassador Cai	1
street corners	1
Bullet - proof fabrics ?	1
control subjects	1
Plump Beau	1
End - Times	1
West Gate	1
the recent " 3 step melody "	1
salad cream	1
most domestic airline flights	1
the crop estimate	1
the the New Venice Consortium	1
the horse race	1
the engine department	1
liquidity problems	1
venture investors	1
diphtheria , pertussis , tetanus	1
One Washington couple	1
cooperation possibilities	1
Peachstate Powersports	1
Apple monitor	1
advanced computer technology	1
a share issue	1
secret intelligence operations	1
No other Fife Navy ship	1
Mark Rengav	1
a consumption tax	1
school stationery	1
Li Li - chuan	1
Naji Sabri	1
reporter Zhiping Sun	1
a training ground	1
State Senator	1
Ann Taylor Inc.	1
the fake Leifeng Tower	1
auto - dealer	1
Dr. Zawahiri	1
Detroit area	1
Viatech Inc.	1
Daniel Grodnik	1
Irish travel agents	1
Macmillan Publishing Co	1
Mr. Madison	1
GM sales	1
Julie Amparano Lopez	1
command - line	1
Australian Tourist Industry	1
a sound tape	1
spokesman Mark Struble	1
the Chicago area	1
a security worry	1
any proposed forfeiture TRO	1
the Impressionists masters	1
oil - price	1
an nikon dslr	1
a plant gene	1
USD / DM	1
White Plains , N.Y.	1
Interest payments	1
an enemy combattant	1
The IPN report	1
total real GNP	1
World Food Program	1
December thirteenth	1
the agreement contract	1
the Taiwan Stock Exchange	1
other NGOs	1
arms - reduction	1
Kawasaki - Rikuso Transportation Co.	1
The other Jews	1
the soda market	1
The MOFA	1
The divorce case	1
The US Olympic Committee	1
the Shebaa Farms	1
waste services	1
Park Avenue	1
" The Breakfast Club "	1
Mr. Cano	1
jaqamofino - ga	1
the October totals	1
water resources	1
Kobe Steel	1
budget - reduction	1
power amplifiers	1
Commodore Pet	1
a much - beloved Streetspeak term	1
A home appliance	1
IDF forces	1
Mr. Levine	1
IRA account	1
some good interview questions	1
mioxidil tablets ,	1
Michael Hays	1
meter # 1552 QE - 1	1
the Best Buy	1
Intel Corp	1
Mr. Thygerson	1
a convertible debt deal	1
the National Exchange Management Bureau	1
Sanyo Industries Corp.	1
Robert Wood Johnson	1
the Jordanian Hashemite Charity Association	1
a coup plot	1
Doc -	1
gas Storage	1
All Battles	1
the MUD days	1
stricken East Bay	1
leg stabilization	1
Thai - Cambodian	1
Jack Rivkin	1
U.S. businessmen	1
any future takeover bid	1
Underclass youth	1
a beautiful garden - like environment	1
so many despairing East Germans	1
The Guaranteed Law	1
Moabite soldiers	1
green leafy veggies	1
the Koskotas affair	1
the Alaska mainline	1
The management turnover	1
deputy chairperson	1
bear market	1
brothel owners	1
business research	1
the Sheikh	1
one top trader	1
David Wigglesworth	1
the Alabama senate campaign	1
Al - Majd	1
any tug pilot	1
relief purposes	1
the enormous Legislative Yuan	1
power - transmission	1
the weekly Ekonomicheskaya Gazeta	1
a PR manager	1
YouTubeMailer package	1
safety reasons	1
The majority decision	1
The store manager	1
a `` national market system ''	1
music students	1
the washing machine	1
Sir Peter Hordern	1
Matsushita Electric Industrial	1
The market rebound	1
Beijing Metro	1
the commuter marriage	1
Ingersoll founder	1
an overall job gain	1
the Caribbean Command	1
al - Siniora	1
President Morales	1
Zhongchang village	1
the Medal	1
the Upper Pool	1
the voice synthesizer	1
a runway accident	1
glass baby bottles	1
the world trade	1
the Rings	1
Chris Volvo	1
Falls Church	1
Ms. Strasser	1
Taiwan department stores	1
Major Markets	1
a new factory district	1
Nick Everstat	1
Maine Republican	1
Sir Britan	1
Jane Olson	1
the System Board	1
the sneak attack	1
Howard O. Painter Jr.	1
special emergency aid	1
the Kenizzites	1
rue Marie - Stuart	1
the 11 private power stations	1
the LDP fuse	1
side - line	1
Gail Abramson	1
Dr. Wilson	1
progesterone cream	1
White Males	1
a +cirple certain little divorce decree	1
the occasional replacement fish	1
the Kuantu Station	1
a great lunch special	1
ancient Iraq	1
the occupied West Bank	1
small gift shops	1
a phone number	1
The Beijing Association	1
security concept	1
National Chi Nan University	1
couch potatoes	1
government assistance	1
The Aramean army	1
Dennis Conner	1
private wealth creation	1
Formosan Aborigines	1
ticket numbers	1
a Minpeco executive	1
Jun Wang	1
the energy sector	1
the Lebo Hamath	1
Aunt Mamie	1
strong shield - like support	1
even all Sunnis	1
another deadly school shooting /.	1
an embassy spokesman	1
a separate GM move	1
Gary Floss	1
a substitution test	1
No safety problems	1
computer - software	1
more aggressive search techniques	1
David Dewhurst	1
Iranian Embassies	1
the mean reversion speed	1
Qin culture	1
The Stone Pavement	1
Good - bye	1
the budget director	1
The Shuidong Development Zone	1
Columbia Law School	1
Dedham , Mass. ,	1
image search	1
the visa process	1
Army trucks	1
William J. Michaelcheck	1
some distracting background elements	1
the 1970s energy crisis	1
Technology News	1
Ma Huateng	1
The Hour	1
Legal EB 4861	1
class - conscious Britain	1
even service contracts	1
any other EC country	1
The Interior Ministry	1
Palestinian Council	1
the Metra system	1
development zone	1
rue de la Croix des Petits - Champs	1
Douglas Bailey	1
Jude Nith	1
concession stands	1
Assad Sarwar	1
biochip companies	1
Valerie Mooney	1
a marginally higher interest yield	1
Swiss Aluminium Ltd.	1
agriculture policy	1
Maidenform Inc.	1
Albert Roth	1
designers / dresses	1
The Raw Story	1
two gold watches	1
profit - loss	1
the shopping malls	1
the Federal Reserve Banks	1
an upscale image	1
riot police	1
Captain Ahab	1
the genetic make - up	1
poorer EC countries	1
Three Principles	1
computer - network	1
the mother tongue	1
study classes	1
The August gap	1
the information business	1
smoke floats	1
pricing problems	1
endless household chores	1
Jim Bolden	1
Johnathan Anderson	1
a former finance executive	1
Federal District Judge	1
all those new land forces	1
Arab Foreign Ministers	1
garbage data	1
Only Big Brother	1
president Amin Al Gemayel	1
The Angry North	1
entire China	1
Alan Liefting	1
former senior vice president	1
such a strong growth trend	1
dual chromosome losses	1
Societe National Elf Aquitaine	1
The Bush budget	1
any abortion funds	1
enforcement procedures	1
market officials	1
implementation steps	1
an industry billionaire	1
small publishing groups	1
middle age	1
This temblor - prone city	1
cash prizes	1
IBM computers	1
Allah Mountain	1
key construction projects	1
division chief	1
Mr. O'Dwyer	1
Jahmaal James	1
auto glass	1
College Station	1
Arab leaders	1
the embassy area	1
the copper refineries	1
Mingquan Zhang	1
the PS4	1
the PS3	1
MTM Entertainment Inc.	1
index arbitragers	1
